conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_text,normalized_text,normalized_text_tokens,normalized_text_tokens_no_stopwords,indobert_encoded,sentiment,sentiment_score
1957580929695912388,Tue Aug 19 00:49:27 +0000 2025,0,Testi pagi ini ya️ voucher cinepolis B1G1 nya 11k aja Jika beli lebih dri 1 dan tidak ada akun untuk reedem free akun dari aku ya film demon slayer kimetsu no yaiba weapons la tahzan tinggal meninggal sore istri masa depan panggil aku ayah sihir pelakor nobody 2 dll https://t.co/ZmsMuga5I7,1957605799255241198,https://pbs.twimg.com/media/GyrQGCkaoAAVWDb.jpg,akubukanakuuu,in,,0,1,0,https://x.com/undefined/status/1957605799255241198,1269564308024770560,,testi pagi ini ya voucher cinepolis bg nya k aja jika beli lebih dri dan tidak ada akun untuk reedem free akun dari aku ya film demon slayer kimetsu no yaiba weapons la tahzan tinggal meninggal sore istri masa depan panggil aku ayah sihir pelakor nobody dll,testi pagi ini ya voucher cinepolis bg nya k saja jika beli lebih dri dan tidak ada akun untuk reedem free akun dari aku ya film demon slayer kimetsu no yaiba weapons la tahzan tinggal meninggal sore istri masa depan panggil aku ayah sihir pelakor nobody dll,"['testi', 'pagi', 'ini', 'ya', 'voucher', 'cinepolis', 'bg', 'nya', 'k', 'saja', 'jika', 'beli', 'lebih', 'dri', 'dan', 'tidak', 'ada', 'akun', 'untuk', 'reedem', 'free', 'akun', 'dari', 'aku', 'ya', 'film', 'demon', 'slayer', 'kimetsu', 'no', 'yaiba', 'weapons', 'la', 'tahzan', 'tinggal', 'meninggal', 'sore', 'istri', 'masa', 'depan', 'panggil', 'aku', 'ayah', 'sihir', 'pelakor', 'nobody', 'dll']","['testi', 'pagi', 'ini', 'ya', 'voucher', 'cinepolis', 'bg', 'nya', 'k', 'saja', 'jika', 'beli', 'lebih', 'dri', 'dan', 'tidak', 'ada', 'akun', 'untuk', 'reedem', 'free', 'akun', 'dari', 'aku', 'ya', 'film', 'demon', 'slayer', 'kimetsu', 'yaiba', 'weapons', 'la', 'tahzan', 'tinggal', 'meninggal', 'sore', 'istri', 'masa', 'depan', 'panggil', 'aku', 'ayah', 'sihir', 'pelakor', 'nobody', 'dll']","[2, 4243, 30356, 2208, 92, 286, 9873, 13397, 149, 3497, 5435, 1107, 14, 377, 338, 1320, 216, 4550, 41, 119, 176, 2641, 90, 520, 15188, 30363, 3911, 2641, 98, 304, 286, 1460, 10553, 30355, 2130, 138, 7, 2440, 23189, 30360, 894, 286, 20046, 4888, 36, 796, 770, 203, 9561, 1375, 1851, 4551, 2387, 890, 1219, 11117, 304, 2161, 12639, 27050, 52, 18594, 12442, 2820, 3]",negative,0.983805775642395
1957013889259810978,Mon Aug 18 22:48:44 +0000 2025,0,@blessmadays Anyways I watched Sore: Istri dari Masa Depan few days ago there's one quote that makes me feel like lega (sedikit) the quote goes Ada tiga hal yang tidak dapat diubah oleh waktu: Masa lalu rasa sakit dan kematian. ,1957575420414734425,,eclipsenauu,in,,0,0,0,https://x.com/undefined/status/1957575420414734425,1841416286586421248,,anyways i watched sore istri dari masa depan few days ago theres one quote that makes me feel like lega sedikit the quote goes ada tiga hal yang tidak dapat diubah oleh waktu masa lalu rasa sakit dan kematian,anyways i watched sore istri dari masa depan few days ago theres one quote that makes me feel like lega sedikit the quote goes ada tiga hal yang tidak dapat diubah oleh waktu masa lalu rasa sakit dan kematian,"['anyways', 'i', 'watched', 'sore', 'istri', 'dari', 'masa', 'depan', 'few', 'days', 'ago', 'theres', 'one', 'quote', 'that', 'makes', 'me', 'feel', 'like', 'lega', 'sedikit', 'the', 'quote', 'goes', 'ada', 'tiga', 'hal', 'yang', 'tidak', 'dapat', 'diubah', 'oleh', 'waktu', 'masa', 'lalu', 'rasa', 'sakit', 'dan', 'kematian']","['anyways', 'watched', 'sore', 'istri', 'dari', 'masa', 'depan', 'days', 'ago', 'theres', 'one', 'quote', 'makes', 'feel', 'like', 'lega', 'sedikit', 'quote', 'goes', 'ada', 'tiga', 'hal', 'yang', 'tidak', 'dapat', 'diubah', 'oleh', 'waktu', 'masa', 'lalu', 'rasa', 'sakit', 'dan', 'kematian']","[2, 10279, 19113, 89, 16271, 133, 4551, 2387, 98, 890, 1219, 6517, 30374, 14209, 10871, 21314, 30362, 6307, 6298, 8666, 6587, 30362, 848, 28100, 9670, 12476, 1160, 1002, 6298, 1563, 53, 176, 1224, 269, 34, 119, 173, 6742, 213, 486, 890, 629, 1214, 1252, 41, 3323, 3]",neutral,0.6377353668212891
1957510569805934620,Mon Aug 18 18:31:03 +0000 2025,4,Baru aja nonton Sore: Istri dari masa depan dan menurut gw ini jadi salah satu film yang masuk list film Indonesia terbaik versi gw dari segi visual jalan cerita soundtrack dan emosinya dapet bgt. https://t.co/t6e632MrNe,1957510569805934620,https://pbs.twimg.com/media/Gyp5fGFacAAFZRB.jpg,,in,,0,0,1,https://x.com/undefined/status/1957510569805934620,1739997275936755712,,baru aja nonton sore istri dari masa depan dan menurut gw ini jadi salah satu film yang masuk list film indonesia terbaik versi gw dari segi visual jalan cerita soundtrack dan emosinya dapet bgt,baru saja nonton sore istri dari masa depan dan menurut gw ini jadi salah satu film yang masuk list film indonesia terbaik versi gw dari segi visual jalan cerita soundtrack dan emosinya dapet banget,"['baru', 'saja', 'nonton', 'sore', 'istri', 'dari', 'masa', 'depan', 'dan', 'menurut', 'gw', 'ini', 'jadi', 'salah', 'satu', 'film', 'yang', 'masuk', 'list', 'film', 'indonesia', 'terbaik', 'versi', 'gw', 'dari', 'segi', 'visual', 'jalan', 'cerita', 'soundtrack', 'dan', 'emosinya', 'dapet', 'banget']","['baru', 'saja', 'nonton', 'sore', 'istri', 'dari', 'masa', 'depan', 'dan', 'menurut', 'gw', 'ini', 'jadi', 'salah', 'satu', 'film', 'yang', 'masuk', 'list', 'film', 'indonesia', 'terbaik', 'versi', 'gw', 'dari', 'segi', 'visual', 'jalan', 'cerita', 'soundtrack', 'dan', 'emosinya', 'dapet', 'banget']","[2, 440, 377, 5888, 4551, 2387, 98, 890, 1219, 41, 807, 2755, 92, 472, 427, 282, 1460, 34, 804, 6930, 1460, 300, 842, 2614, 2755, 98, 3944, 6577, 795, 1634, 27617, 41, 27164, 7120, 2174, 3]",positive,0.9947492480278015
1957476657293578283,Mon Aug 18 16:16:17 +0000 2025,1,seneng banget deh tahun ini banyak banget nonton film Indonesia di bioskop dan sejauh ini selalu disuguhkan karya-karya yang meninggalkan kesan &lt;3 Jumbo Sore Istri dari Masa Depan dan Tinggal Meninggal ,1957476657293578283,,,in,,0,1,1,https://x.com/undefined/status/1957476657293578283,1501931144186859528,,seneng banget deh tahun ini banyak banget nonton film indonesia di bioskop dan sejauh ini selalu disuguhkan karyakarya yang meninggalkan kesan lt jumbo sore istri dari masa depan dan tinggal meninggal,seneng banget deh tahun ini banyak banget nonton film indonesia di bioskop dan sejauh ini selalu disuguhkan karyakarya yang meninggalkan kesan lt jumbo sore istri dari masa depan dan tinggal meninggal,"['seneng', 'banget', 'deh', 'tahun', 'ini', 'banyak', 'banget', 'nonton', 'film', 'indonesia', 'di', 'bioskop', 'dan', 'sejauh', 'ini', 'selalu', 'disuguhkan', 'karyakarya', 'yang', 'meninggalkan', 'kesan', 'lt', 'jumbo', 'sore', 'istri', 'dari', 'masa', 'depan', 'dan', 'tinggal', 'meninggal']","['seneng', 'banget', 'deh', 'tahun', 'ini', 'banyak', 'banget', 'nonton', 'film', 'indonesia', 'di', 'bioskop', 'dan', 'sejauh', 'ini', 'selalu', 'disuguhkan', 'karyakarya', 'yang', 'meninggalkan', 'kesan', 'lt', 'jumbo', 'sore', 'istri', 'dari', 'masa', 'depan', 'dan', 'tinggal', 'meninggal']","[2, 13043, 2174, 2983, 262, 92, 271, 2174, 5888, 1460, 300, 26, 11534, 41, 5314, 92, 811, 23990, 13600, 34, 3134, 5679, 8192, 21127, 4551, 2387, 98, 890, 1219, 41, 1375, 1851, 3]",positive,0.997148334980011
1957422240615510307,Mon Aug 18 15:43:21 +0000 2025,1,@basebuku Jejak balak 7 prajurit bapak sore: istri dari masa depan the red palace kembali bebas teka-teki rumah aneh second sister entrok 86. Itu semua bisa dibaca di RBK dan ipusnas nder.,1957468368958877772,,basebuku,in,,0,0,1,https://x.com/undefined/status/1957468368958877772,1380872635219730432,,jejak balak prajurit bapak sore istri dari masa depan the red palace kembali bebas tekateki rumah aneh second sister entrok itu semua bisa dibaca di rbk dan ipusnas nder,jejak balak prajurit bapak sore istri dari masa depan the red palace kembali bebas tekateki rumah aneh second sister entrok itu semua bisa dibaca di rbk dan ipusnas nder,"['jejak', 'balak', 'prajurit', 'bapak', 'sore', 'istri', 'dari', 'masa', 'depan', 'the', 'red', 'palace', 'kembali', 'bebas', 'tekateki', 'rumah', 'aneh', 'second', 'sister', 'entrok', 'itu', 'semua', 'bisa', 'dibaca', 'di', 'rbk', 'dan', 'ipusnas', 'nder']","['jejak', 'balak', 'prajurit', 'bapak', 'sore', 'istri', 'dari', 'masa', 'depan', 'red', 'palace', 'kembali', 'bebas', 'tekateki', 'rumah', 'aneh', 'second', 'sister', 'entrok', 'itu', 'semua', 'bisa', 'dibaca', 'di', 'rbk', 'dan', 'ipusnas', 'nder']","[2, 9081, 16631, 30361, 7455, 2811, 4551, 2387, 98, 890, 1219, 1002, 3379, 16202, 755, 2179, 21820, 448, 3526, 9757, 25564, 2517, 13841, 137, 366, 166, 4646, 26, 10049, 30361, 41, 2829, 50, 3234, 6862, 7, 3]",neutral,0.9981049299240112
1957267634690683169,Mon Aug 18 15:42:25 +0000 2025,0,masi on yaa yuu yg mau order lagi buat nonton besok atau hari selanjutnya cuss ke wa~ wts promo bioskop cinepolis b1g1 (2) berlaku semua domisili dan film demon slayer kimetsu no yaiba la tahzan tinggal meninggal sore istri dari masa depan panggil aku ayah nobody pamali dkk https://t.co/Oo8rNSCb1z,1957468132643082521,https://pbs.twimg.com/media/GypS5CebQAE-7S5.jpg,sehunfess,in,,0,1,0,https://x.com/undefined/status/1957468132643082521,1215302180489457669,,masi on yaa yuu yg mau order lagi buat nonton besok atau hari selanjutnya cuss ke wa wts promo bioskop cinepolis bg berlaku semua domisili dan film demon slayer kimetsu no yaiba la tahzan tinggal meninggal sore istri dari masa depan panggil aku ayah nobody pamali dkk,masi on yaa yuu yang mau order lagi buat nonton besok atau hari selanjutnya cuss ke wa wts promo bioskop cinepolis bg berlaku semua domisili dan film demon slayer kimetsu no yaiba la tahzan tinggal meninggal sore istri dari masa depan panggil aku ayah nobody pamali dkk,"['masi', 'on', 'yaa', 'yuu', 'yang', 'mau', 'order', 'lagi', 'buat', 'nonton', 'besok', 'atau', 'hari', 'selanjutnya', 'cuss', 'ke', 'wa', 'wts', 'promo', 'bioskop', 'cinepolis', 'bg', 'berlaku', 'semua', 'domisili', 'dan', 'film', 'demon', 'slayer', 'kimetsu', 'no', 'yaiba', 'la', 'tahzan', 'tinggal', 'meninggal', 'sore', 'istri', 'dari', 'masa', 'depan', 'panggil', 'aku', 'ayah', 'nobody', 'pamali', 'dkk']","['masi', 'yaa', 'yuu', 'yang', 'mau', 'order', 'lagi', 'buat', 'nonton', 'besok', 'atau', 'hari', 'selanjutnya', 'cuss', 'ke', 'wa', 'wts', 'promo', 'bioskop', 'cinepolis', 'bg', 'berlaku', 'semua', 'domisili', 'dan', 'film', 'demon', 'slayer', 'kimetsu', 'yaiba', 'la', 'tahzan', 'tinggal', 'meninggal', 'sore', 'istri', 'dari', 'masa', 'depan', 'panggil', 'aku', 'ayah', 'nobody', 'pamali', 'dkk']","[2, 14025, 490, 5633, 11174, 30360, 34, 422, 4755, 423, 968, 5888, 5839, 158, 406, 1641, 23504, 30362, 43, 3397, 100, 3986, 4525, 11534, 13397, 149, 3497, 5435, 2385, 366, 19556, 41, 1460, 10553, 30355, 2130, 138, 7, 2440, 23189, 30360, 894, 286, 20046, 770, 203, 9561, 1375, 1851, 4551, 2387, 98, 890, 1219, 11117, 304, 2161, 18594, 12442, 3387, 180, 10173, 3]",neutral,0.9731301665306091
1957386835342373138,Mon Aug 18 15:28:29 +0000 2025,1,@chewkinwah Ga sabar nonton agak laen 2 udh nonton sore istri dari masa depan blm pakcik?,1957464624346869853,,chewkinwah,in,,0,0,0,https://x.com/undefined/status/1957464624346869853,1639593182265737216,,ga sabar nonton agak laen udh nonton sore istri dari masa depan blm pakcik,tidak sabar nonton agak laen udh nonton sore istri dari masa depan blm pakcik,"['tidak', 'sabar', 'nonton', 'agak', 'laen', 'udh', 'nonton', 'sore', 'istri', 'dari', 'masa', 'depan', 'blm', 'pakcik']","['tidak', 'sabar', 'nonton', 'agak', 'laen', 'udh', 'nonton', 'sore', 'istri', 'dari', 'masa', 'depan', 'blm', 'pakcik']","[2, 119, 5682, 5888, 2839, 18045, 13131, 5888, 4551, 2387, 98, 890, 1219, 10698, 556, 22592, 3]",neutral,0.613533079624176
1957462808112816423,Mon Aug 18 15:21:16 +0000 2025,1,my last glint post is giving hai aku sore istri kamu dari masa depan and then JRENGGG MELIHATMU BERSEMI DAN BERMEKARAN,1957462808112816423,,,in,,0,0,0,https://x.com/undefined/status/1957462808112816423,1925184494132400128,,my last glint post is giving hai aku sore istri kamu dari masa depan and then jrenggg melihatmu bersemi dan bermekaran,my last glint post is giving hai aku sore istri kamu dari masa depan and then jrenggg melihatmu bersemi dan bermekaran,"['my', 'last', 'glint', 'post', 'is', 'giving', 'hai', 'aku', 'sore', 'istri', 'kamu', 'dari', 'masa', 'depan', 'and', 'then', 'jrenggg', 'melihatmu', 'bersemi', 'dan', 'bermekaran']","['last', 'glint', 'post', 'giving', 'hai', 'aku', 'sore', 'istri', 'kamu', 'dari', 'masa', 'depan', 'jrenggg', 'melihatmu', 'bersemi', 'dan', 'bermekaran']","[2, 3717, 12622, 1812, 326, 2162, 374, 2494, 16497, 5763, 304, 4551, 2387, 508, 98, 890, 1219, 136, 24008, 15091, 1005, 30365, 23670, 8787, 30356, 41, 614, 15228, 3]",neutral,0.9386606812477112
1957461377922289973,Mon Aug 18 15:15:35 +0000 2025,0,Baru nonton film Sore: Istri dari Masa Depan. Bagus dan menyenangkan. Bikin nangis gede satu kali dan nangis kecil satu kali. Cuma sebel banget sama scene flashback yang blatantly and inelegantly inspired by Everything Everywhere All at Once. Letterboxd review incoming!,1957461377922289973,,,in,,0,0,0,https://x.com/undefined/status/1957461377922289973,1355257706710519808,,baru nonton film sore istri dari masa depan bagus dan menyenangkan bikin nangis gede satu kali dan nangis kecil satu kali cuma sebel banget sama scene flashback yang blatantly and inelegantly inspired by everything everywhere all at once letterboxd review incoming,baru nonton film sore istri dari masa depan bagus dan menyenangkan bikin nangis gede satu kali dan nangis kecil satu kali cuma sebel banget sama scene flashback yang blatantly and inelegantly inspired by everything everywhere all at once letterboxd review incoming,"['baru', 'nonton', 'film', 'sore', 'istri', 'dari', 'masa', 'depan', 'bagus', 'dan', 'menyenangkan', 'bikin', 'nangis', 'gede', 'satu', 'kali', 'dan', 'nangis', 'kecil', 'satu', 'kali', 'cuma', 'sebel', 'banget', 'sama', 'scene', 'flashback', 'yang', 'blatantly', 'and', 'inelegantly', 'inspired', 'by', 'everything', 'everywhere', 'all', 'at', 'once', 'letterboxd', 'review', 'incoming']","['baru', 'nonton', 'film', 'sore', 'istri', 'dari', 'masa', 'depan', 'bagus', 'dan', 'menyenangkan', 'bikin', 'nangis', 'gede', 'satu', 'kali', 'dan', 'nangis', 'kecil', 'satu', 'kali', 'cuma', 'sebel', 'banget', 'sama', 'scene', 'flashback', 'yang', 'blatantly', 'inelegantly', 'inspired', 'everything', 'everywhere', 'letterboxd', 'review', 'incoming']","[2, 440, 5888, 1460, 4551, 2387, 98, 890, 1219, 1305, 41, 3627, 2999, 15089, 6771, 282, 633, 41, 15089, 855, 282, 633, 2279, 24885, 2174, 500, 25578, 5060, 7412, 34, 21111, 5363, 23906, 30371, 136, 48, 8216, 9751, 1290, 14621, 133, 2102, 27427, 15886, 17986, 6636, 2743, 117, 490, 2523, 23121, 9269, 30364, 4372, 7623, 4878, 2692, 3]",positive,0.997740626335144
1957450488204730490,Mon Aug 18 14:32:18 +0000 2025,0,wts ready tiket promo voucher bioskop cinepolis b1g1 bigi 15k/kode demon slayer the fantastic four la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie sihir pelakor panggilan dari kubur smurfs https://t.co/wW3hvpLKsy #zonauang,1957450488204730490,,,in,,0,0,0,https://x.com/undefined/status/1957450488204730490,1691671216262918144,,wts ready tiket promo voucher bioskop cinepolis bg bigi kkode demon slayer the fantastic four la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie sihir pelakor panggilan dari kubur smurfs,wts ready tiket promo voucher bioskop cinepolis bg bigi kkode demon slayer the fantastic four la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie sihir pelakor panggilan dari kubur smurfs,"['wts', 'ready', 'tiket', 'promo', 'voucher', 'bioskop', 'cinepolis', 'bg', 'bigi', 'kkode', 'demon', 'slayer', 'the', 'fantastic', 'four', 'la', 'tahza', 'weapons', 'tinggal', 'meninggal', 'panggil', 'aku', 'ayah', 'sore', 'istri', 'dari', 'masa', 'depan', 'my', 'daughter', 'is', 'a', 'zombie', 'sihir', 'pelakor', 'panggilan', 'dari', 'kubur', 'smurfs']","['wts', 'ready', 'tiket', 'promo', 'voucher', 'bioskop', 'cinepolis', 'bg', 'bigi', 'kkode', 'demon', 'slayer', 'fantastic', 'four', 'la', 'tahza', 'weapons', 'tinggal', 'meninggal', 'panggil', 'aku', 'ayah', 'sore', 'istri', 'dari', 'masa', 'depan', 'daughter', 'zombie', 'sihir', 'pelakor', 'panggilan', 'dari', 'kubur', 'smurfs']","[2, 100, 3986, 12724, 1761, 4525, 9873, 11534, 13397, 149, 3497, 5435, 8621, 30356, 7819, 791, 10553, 30355, 2130, 138, 7, 1002, 8077, 9918, 30373, 19900, 770, 203, 2493, 4888, 36, 796, 1375, 1851, 11117, 304, 2161, 4551, 2387, 98, 890, 1219, 3717, 26458, 6019, 7, 374, 253, 22144, 12639, 27050, 52, 5803, 98, 13279, 9805, 30359, 15335, 3]",neutral,0.9886642098426819
1957438503534657548,Mon Aug 18 14:05:56 +0000 2025,0,8. sore: istri dari masa depan (2025) dir. yandy laurens ▫️genre: romance fantasy ▫️score: 8.5/10 https://t.co/rHmCy97Qnh,1957443851162947645,https://pbs.twimg.com/media/Gyo8zbkagAAlzRI.jpg,clovermulberry,in,,0,1,0,https://x.com/undefined/status/1957443851162947645,1539783249693528064,,sore istri dari masa depan dir yandy laurens genre romance fantasy score,sore istri dari masa depan dir yandy laurens genre romance fantasy score,"['sore', 'istri', 'dari', 'masa', 'depan', 'dir', 'yandy', 'laurens', 'genre', 'romance', 'fantasy', 'score']","['sore', 'istri', 'dari', 'masa', 'depan', 'dir', 'yandy', 'laurens', 'genre', 'romance', 'fantasy', 'score']","[2, 4551, 2387, 98, 890, 1219, 519, 7969, 5258, 20914, 1599, 14639, 18449, 2523, 26978, 21962, 3]",positive,0.7385865449905396
1957267634690683169,Mon Aug 18 13:56:49 +0000 2025,1,yg mau beli vocnya langsung banyak buat nonton ramean bisa bgtt ya~ wts promo bioskop cinepolis b1g1 (3) bisa all domisili &amp; film la tahzan tinggal meninggal demon slayer kimetsu no yaiba sore istri dari masa depan weapons panggil aku ayah sihir pelakor nobody together dll https://t.co/xbNAvVfnUU,1957441557365481697,https://pbs.twimg.com/media/Gyo6uHkaIAA2JF8.jpg,sehunfess,in,,0,0,0,https://x.com/undefined/status/1957441557365481697,1215302180489457669,,yg mau beli vocnya langsung banyak buat nonton ramean bisa bgtt ya wts promo bioskop cinepolis bg bisa all domisili amp film la tahzan tinggal meninggal demon slayer kimetsu no yaiba sore istri dari masa depan weapons panggil aku ayah sihir pelakor nobody together dll,yang mau beli vocnya langsung banyak buat nonton ramean bisa bgtt ya wts promo bioskop cinepolis bg bisa all domisili amp film la tahzan tinggal meninggal demon slayer kimetsu no yaiba sore istri dari masa depan weapons panggil aku ayah sihir pelakor nobody together dll,"['yang', 'mau', 'beli', 'vocnya', 'langsung', 'banyak', 'buat', 'nonton', 'ramean', 'bisa', 'bgtt', 'ya', 'wts', 'promo', 'bioskop', 'cinepolis', 'bg', 'bisa', 'all', 'domisili', 'amp', 'film', 'la', 'tahzan', 'tinggal', 'meninggal', 'demon', 'slayer', 'kimetsu', 'no', 'yaiba', 'sore', 'istri', 'dari', 'masa', 'depan', 'weapons', 'panggil', 'aku', 'ayah', 'sihir', 'pelakor', 'nobody', 'together', 'dll']","['yang', 'mau', 'beli', 'vocnya', 'langsung', 'banyak', 'buat', 'nonton', 'ramean', 'bisa', 'bgtt', 'ya', 'wts', 'promo', 'bioskop', 'cinepolis', 'bg', 'bisa', 'domisili', 'amp', 'film', 'la', 'tahzan', 'tinggal', 'meninggal', 'demon', 'slayer', 'kimetsu', 'yaiba', 'sore', 'istri', 'dari', 'masa', 'depan', 'weapons', 'panggil', 'aku', 'ayah', 'sihir', 'pelakor', 'nobody', 'together', 'dll']","[2, 34, 422, 1320, 11210, 57, 728, 271, 968, 5888, 17561, 5, 166, 6948, 30358, 286, 100, 3986, 4525, 11534, 13397, 149, 3497, 5435, 166, 2743, 19556, 2688, 1460, 770, 203, 9561, 1375, 1851, 10553, 30355, 2130, 138, 7, 2440, 23189, 30360, 894, 286, 20046, 4551, 2387, 98, 890, 1219, 4888, 36, 796, 11117, 304, 2161, 12639, 27050, 52, 18594, 12442, 30030, 2820, 3]",neutral,0.983073890209198
1957440772854190492,Mon Aug 18 13:53:42 +0000 2025,0,lagi~ ready banyak stok tiket promo voucher bioskop cinepolis only 15k/kode demon slayer the fantastic four la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie sihir pelakor panggilan dari kubur https://t.co/wW3hvpLcD0 #zonauang https://t.co/U7asaa9532,1957440772854190492,https://pbs.twimg.com/media/Gyo6APpbgAAdDuR.jpg,,in,,1,0,0,https://x.com/undefined/status/1957440772854190492,1691671216262918144,,lagi ready banyak stok tiket promo voucher bioskop cinepolis only kkode demon slayer the fantastic four la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie sihir pelakor panggilan dari kubur,lagi ready banyak stok tiket promo voucher bioskop cinepolis only kkode demon slayer the fantastic four la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie sihir pelakor panggilan dari kubur,"['lagi', 'ready', 'banyak', 'stok', 'tiket', 'promo', 'voucher', 'bioskop', 'cinepolis', 'only', 'kkode', 'demon', 'slayer', 'the', 'fantastic', 'four', 'la', 'tahza', 'weapons', 'tinggal', 'meninggal', 'panggil', 'aku', 'ayah', 'sore', 'istri', 'dari', 'masa', 'depan', 'my', 'daughter', 'is', 'a', 'zombie', 'sihir', 'pelakor', 'panggilan', 'dari', 'kubur']","['lagi', 'ready', 'banyak', 'stok', 'tiket', 'promo', 'voucher', 'bioskop', 'cinepolis', 'kkode', 'demon', 'slayer', 'fantastic', 'four', 'la', 'tahza', 'weapons', 'tinggal', 'meninggal', 'panggil', 'aku', 'ayah', 'sore', 'istri', 'dari', 'masa', 'depan', 'daughter', 'zombie', 'sihir', 'pelakor', 'panggilan', 'dari', 'kubur']","[2, 423, 12724, 271, 7748, 1761, 4525, 9873, 11534, 13397, 149, 3497, 12220, 7819, 791, 10553, 30355, 2130, 138, 7, 1002, 8077, 9918, 30373, 19900, 770, 203, 2493, 4888, 36, 796, 1375, 1851, 11117, 304, 2161, 4551, 2387, 98, 890, 1219, 3717, 26458, 6019, 7, 374, 253, 22144, 12639, 27050, 52, 5803, 98, 13279, 3]",neutral,0.9928015470504761
1957440017284145448,Mon Aug 18 13:50:42 +0000 2025,0,Update harga terbaru voucher B1G1 promo Cinepolis : 1 voc harga 12k/voc Ready jg akun cinepolis 2k/akun 1 paket voc b1g1 + akun cine 13 5k Sore Istri Dari Masa Depan Weapons Tinggal Meninggal Nobody 2 La tahzan Merah Putih One For All Demon Slayer KNY #zonauang #zonajajan,1957440017284145448,,,in,,0,0,0,https://x.com/undefined/status/1957440017284145448,1216253475505360896,,update harga terbaru voucher bg promo cinepolis voc harga kvoc ready jg akun cinepolis kakun paket voc bg akun cine k sore istri dari masa depan weapons tinggal meninggal nobody la tahzan merah putih one for all demon slayer kny,update harga terbaru voucher bg promo cinepolis voc harga kvoc ready jg akun cinepolis kakun paket voc bg akun cine k sore istri dari masa depan weapons tinggal meninggal nobody la tahzan merah putih one for all demon slayer kny,"['update', 'harga', 'terbaru', 'voucher', 'bg', 'promo', 'cinepolis', 'voc', 'harga', 'kvoc', 'ready', 'jg', 'akun', 'cinepolis', 'kakun', 'paket', 'voc', 'bg', 'akun', 'cine', 'k', 'sore', 'istri', 'dari', 'masa', 'depan', 'weapons', 'tinggal', 'meninggal', 'nobody', 'la', 'tahzan', 'merah', 'putih', 'one', 'for', 'all', 'demon', 'slayer', 'kny']","['update', 'harga', 'terbaru', 'voucher', 'bg', 'promo', 'cinepolis', 'voc', 'harga', 'kvoc', 'ready', 'jg', 'akun', 'cinepolis', 'kakun', 'paket', 'voc', 'bg', 'akun', 'cine', 'k', 'sore', 'istri', 'dari', 'masa', 'depan', 'weapons', 'tinggal', 'meninggal', 'nobody', 'la', 'tahzan', 'merah', 'putih', 'one', 'demon', 'slayer', 'kny']","[2, 4398, 405, 1114, 9873, 5435, 4525, 13397, 149, 3497, 11210, 405, 29031, 546, 12724, 6162, 2641, 13397, 149, 3497, 9971, 30355, 1998, 11210, 5435, 2641, 13397, 30357, 14, 4551, 2387, 98, 890, 1219, 4888, 36, 796, 1375, 1851, 18594, 12442, 770, 203, 9561, 1860, 1687, 6307, 1548, 2743, 10553, 30355, 2130, 138, 7, 4054, 30371, 3]",neutral,0.9985083937644958
1957436653691433053,Mon Aug 18 13:37:20 +0000 2025,0,SORE ISTRI DARI MASA DEPAN GWEH https://t.co/jgpKmreW9b,1957436653691433053,https://pbs.twimg.com/media/Gyo2QribQAAMYZ5.jpg,,in,,0,0,0,https://x.com/undefined/status/1957436653691433053,858161418889080833,,sore istri dari masa depan gweh,sore istri dari masa depan gweh,"['sore', 'istri', 'dari', 'masa', 'depan', 'gweh']","['sore', 'istri', 'dari', 'masa', 'depan', 'gweh']","[2, 4551, 2387, 98, 890, 1219, 2755, 134, 3]",negative,0.994813084602356
